precedent_id,case_name,case_number,decision_date,decision_year,decision_month,decision_quarter,court_name,court_type,case_type,judgment_type,search_keyword,source,source_url,collected_at,points_at_issue,judgment_summary,precedent_content
223399,손해배상(기),2019다236392,2021-10-14,2021,10,4,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=223399&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
223397,손해배상(기),2020다277306,2021-10-14,2021,10,4,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=223397&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
236035,손해배상(기),2020나2036343,2021-10-14,2021,10,4,서울고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=236035&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
237279,손해배상(의),2021가합52609,2021-10-12,2021,10,4,인천지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=237279&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
218707,교통사고처리특례법위반ㆍ도로교통법위반(무면허운전)ㆍ자동차손해배상보장법위반[‘농업기계’가 무면허운전 처벌규정의 적용대상인 ‘자동차’에 해당하는지가 문제된 사건],2017도13182,2021-09-30,2021,9,3,대법원,대법원,형사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218707&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
219353,손해배상(기),2018다272988,2021-09-30,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219353&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
218183,손해배상(기),2018다282183,2021-09-30,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218183&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
219589,손해배상(자),2021다241311,2021-09-30,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219589&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
219359,손해배상(자),2020다280715,2021-09-30,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219359&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
236077,손해배상(기),2020나218186,2021-09-30,2021,9,3,의정부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=236077&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
218165,손해배상(기)[직장 내 성희롱에 대하여 사용자책임 등을 묻는 사건],2021다219529,2021-09-16,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218165&type=HTML&mobileYn=,2026-09-19 21:38:17.364198,,,
217791,손해배상(기),2018다38607,2021-09-16,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217791&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219365,손해배상(기),2020다213364,2021-09-16,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219365&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
226969,손해배상,2017다259445,2021-09-09,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=226969&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
599891,손해배상청구등·영업비밀침해금지등,2020나2016653,2021-09-09,2021,9,3,서울고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=599891&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217447,손해배상(기),2016다203933,2021-09-09,2021,9,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217447&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
345384,손해배상의무,대법원-2021-다-243799,2021-09-09,2021,9,3,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=345384&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
221871,주주대표소송(손해배상),2020나2034989,2021-09-03,2021,9,3,서울고등법원,고등법원,민사,판결 : 상고,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=221871&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
226961,손해배상(기),2020나62921,2021-08-27,2021,8,3,부산지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=226961&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
226957,손해배상(기),2021다236999,2021-08-26,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=226957&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
234499,손해배상(자),2019가단5108261,2021-08-25,2021,8,3,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=234499&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217299,손해배상(산),2018다270876,2021-08-19,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217299&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217309,손해배상(기),2021다225708,2021-08-19,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217309&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217297,손해배상(기),2021다213866,2021-08-19,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217297&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
241279,손해배상(지),2020나2045644,2021-08-19,2021,8,3,서울고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=241279&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217301,손해배상(기),2019다297137,2021-08-19,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217301&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
226939,손해배상(기),2020나60194,2021-08-13,2021,8,3,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=226939&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217335,손해배상(기),2021다210195,2021-08-12,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217335&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219421,손해배상(기),2015다208320,2021-08-12,2021,8,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219421&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
226931,손해배상(의),2020나17661,2021-08-05,2021,8,3,수원고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=226931&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217347,손해배상(기),2019다207851,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217347&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
218945,손해배상(기),2016다259363,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218945&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217379,손해배상(기),2017다243723,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217379&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217365,손해배상(기),2018다228486,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217365&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217375,손해배상(자),2016다11257,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217375&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217371,손해배상(기),2015다221668,2021-07-29,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217371&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
234891,손해배상(기),2021나713,2021-07-23,2021,7,3,서울고등법원춘천재판부,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=234891&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
241409,손해배상(기)·손해배상(기)·손해배상(기),2020나2012804,2021-07-22,2021,7,3,서울고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=241409&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
217389,손해배상(기),2019다266751,2021-07-21,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217389&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
220025,손해배상(기),2020다282513,2021-07-21,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=220025&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
220023,손해배상(기),2016다226516,2021-07-21,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=220023&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
216941,손해배상(자),2016다260097,2021-07-15,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216941&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
335592,"피고는 원고에게 손해배상으로 596,938,790원을 지급하여야 되는지 여부",대구고등법원-2021-나-20195,2021-07-14,2021,7,3,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=335592&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219467,손해배상(기),2020다290590,2021-07-08,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219467&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
336904,손해배상(국),제주지방법원-2021-가단-51463,2021-07-08,2021,7,3,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336904&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219457,손해배상(기),2018다286642,2021-07-08,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219457&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219463,손해배상등청구의소,2020다293261,2021-07-08,2021,7,3,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219463&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
613037,손해배상(기),2021나13130,2021-07-07,2021,7,3,수원고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=613037&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
238123,손해배상(기),2020나42318,2021-07-06,2021,7,3,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=238123&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
219475,손해배상(기),2018다288723,2021-06-30,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219475&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
216803,손해배상(기),2018다290672,2021-06-30,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216803&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
216801,손해배상(기),2017다249219,2021-06-30,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216801&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
216845,손해배상(기),2016다210474,2021-06-24,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216845&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
216977,손해배상(기)[건축 설계도서의 저작물성 인정 여부 사건],2017다261981,2021-06-24,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216977&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
599887,손해배상(자),2020나21281,2021-06-24,2021,6,2,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=599887&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
344902,손해배상 지급여부,서울중앙지방법원-2020-가소-1371159,2021-06-23,2021,6,2,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=344902&type=HTML&mobileYn=,2026-09-19 21:38:17.365197,,,
238731,손해배상(기),2020나20907,2021-06-16,2021,6,2,대구고등법원,고등법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=238731&type=HTML&mobileYn=,2026-09-19 21:38:17.366205,,,
234375,손해배상(기),2019가합115458,2021-06-11,2021,6,2,서울남부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=234375&type=HTML&mobileYn=,2026-09-19 21:38:17.366205,,,
238703,손해배상(기),2020가합59727,2021-06-11,2021,6,2,의정부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=238703&type=HTML&mobileYn=,2026-09-19 21:38:17.366205,,,
614601,손해배상(기),2019가합115458,2021-06-11,2021,6,2,서울남부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=614601&type=HTML&mobileYn=,2026-09-19 21:38:17.366205,,,
217417,손해배상(기),2020가단5189556,2021-06-10,2021,6,2,서울중앙지방법원,지방/기타,민사,판결 : 항소,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217417&type=HTML&mobileYn=,2026-09-19 21:38:17.366205,,,
216849,손해배상(기),2017다286874,2021-06-10,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216849&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216851,손해배상(기),2018다44114,2021-06-10,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216851&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219499,손해배상(기),2018다212184,2021-06-10,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219499&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
332506,실지조사 방식에 따른 경정에 손해배상 의무는 없음,의정부지방법원-2020-가단-136146,2021-06-08,2021,6,2,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=332506&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216697,손해배상(기)등·손해배상(기),2016다33202,2021-06-03,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216697&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216705,손해배상(기)[음반제작사이자 연예기획사인 원고가 가수 겸 작곡가인 피고를 상대로 원고가 제작한 음악파일에 관한 음반제작자로서의 저작인접권 등 침해를 원인으로 한 손해배상을 청구한 사건],2020다244672,2021-06-03,2021,6,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216705&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
238373,손해배상(기),2019가단95976,2021-05-28,2021,5,2,의정부지방법원고양지원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=238373&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216717,손해배상(사실혼파기)및재산분할,2020므15841,2021-05-27,2021,5,2,대법원,대법원,가사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216717&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219521,건물명도·권리금손해배상,2020다263635,2021-05-27,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219521&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
336696,손해배상의무,서울중앙지방법원-2020-나-82323,2021-05-26,2021,5,2,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336696&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
336464,손해배상(국),서울중앙지방법원-2020-가소-1301891,2021-05-18,2021,5,2,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336464&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
336354,관련 법령에 위배되는 시설상 하자나 관리상 부주의가 없었으므로 피고에게 쟁점사건에 대한 손해배상책임이 있다고 할 수 없음,인천지방법원-2020-가소-528311,2021-05-14,2021,5,2,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336354&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219537,손해배상(자),2020다276730,2021-05-13,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219537&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216657,손해배상(기),2019다291399,2021-05-13,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216657&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
237285,손해배상(의),2019가단238514,2021-05-07,2021,5,2,서울남부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=237285&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216669,손해배상(기)청구의소,2020다292411,2021-05-07,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216669&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216663,손해배상(기),2018다256313,2021-05-07,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216663&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
216667,손해배상(기),2018다275888,2021-05-07,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=216667&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219549,손해배상(기),2018다275253,2021-05-07,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219549&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219541,손해배상(기),2020다300176,2021-05-07,2021,5,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219541&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219157,손해배상(기),2018다262967,2021-04-29,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219157&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219159,손해배상(기),2020다294806,2021-04-29,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219159&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219155,손해배상(기),2019다237869,2021-04-29,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219155&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219153,손해배상(기),2020다206564,2021-04-29,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219153&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
219167,손해배상(기),2018다248183,2021-04-29,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=219167&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
233383,손해배상(기),2019가단5195616,2021-04-27,2021,4,2,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=233383&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
215445,손해배상(저),2019가단5207564,2021-04-09,2021,4,2,서울중앙지방법원,지방/기타,민사,판결 : 확정,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=215445&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
218981,손해배상(기),2017다286003,2021-04-08,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218981&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
215423,손해배상(기),2020다219690,2021-04-08,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=215423&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
218985,손해배상(자),2018다224491,2021-04-08,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218985&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
600423,손해배상청구,2020가합3296,2021-04-08,2021,4,2,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=600423&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
218979,손해배상(자),2020다255078,2021-04-08,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218979&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
218751,손해배상(기),2018다203418,2021-04-01,2021,4,2,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218751&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
215161,손해배상(기),2019다208687,2021-03-25,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=215161&type=HTML&mobileYn=,2026-09-19 21:38:17.367200,,,
218757,손해배상(기),2020다275942,2021-03-25,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218757&type=HTML&mobileYn=,2026-09-19 21:38:17.368197,,,
221837,손해배상(의),2018가단19200,2021-03-18,2021,3,1,의정부지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=221837&type=HTML&mobileYn=,2026-09-19 21:38:17.368197,,,
234899,손해배상(기),2019가합5495,2021-03-18,2021,3,1,춘천지방법원원주지원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=234899&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
217669,손해배상(기),2020나63566,2021-03-16,2021,3,1,수원지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217669&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
214603,손해배상(기)ㆍ손해배상(기),2017다179,2021-03-11,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=214603&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
227739,손해배상(산),2019다208472,2021-03-11,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=227739&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
214573,손해배상(기)[인접 건물 외벽의 유리에서 반사되는 강한 태양반사광으로 인한 생활방해에 대하여 인접 주거지의 거주자가 불법행위를 원인으로 손해배상을 구하는 사건],2013다59142,2021-03-11,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=214573&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
214601,손해배상(기),2018다285106,2021-03-11,2021,3,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=214601&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
214215,근저당권말소[제한이자율을 초과하여 지급된 이자 상당액에 대한 부당이득반환 또는 손해배상을 구하는 사건],2020다230239,2021-02-25,2021,2,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=214215&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
218467,손해배상청구,2020다262373,2021-02-25,2021,2,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=218467&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
214241,손해배상(기),2018다43180,2021-02-25,2021,2,1,대법원,대법원,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=214241&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
329590,(소액사건 이유불기재)손해배상(국),의정부지방법원-2020-가소-335565,2021-02-19,2021,2,1,,지방/기타,민사,,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=329590&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
619235,손해배상(기),2017가합33129,2021-02-18,2021,2,1,서울중앙지방법원,지방/기타,민사,판결,손해배상,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=619235&type=HTML&mobileYn=,2026-09-19 21:38:17.368295,,,
